"SB21B","C00492173","SB21B.4696","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20110930","13.20","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4697","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111004","75.30","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4698","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111007","9.25","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4699","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111014","13.20","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4679","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111104","100.00","","PAC Web Hosting","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4686","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111201","106.00","","PAC Web Hosting","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4700","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111209","12.10","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4701","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111223","2.20","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4702","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111228","7.20","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4703","","","ORG","Maelstrom Solutions, LLC","","","","","","200 S Executive Dr","Suite 101","Brookfield","WI","53005","","","20111230","4.40","","PAC Credit Card Processing","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4661","","","ORG","Todd Pinchevsky CPA","","","","","","2240 Woolbright Road","342","Boynton Beach","FL","33426","","","20110811","250.00","","PAC Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00492173","SB21B.4682","","","ORG","Todd Pinchevsky CPA","","","","","","2240 Woolbright Road","342","Boynton Beach","FL","33426","","","20111104","250.00","","PAC Accounting Services","","","","","","","","","","","","","","","","","","","","",""
